TradingDate,Symbol,NAV,ReturnAccumulativeNAV,TradingDays,ChangeRatio,AvgTurnoverRate,Volume,MarketValue,y,IV,Ipostpbdt,PurchaseHouseholders,NetSales,Interest
2020/8/31,512330,1.2297,-0.0198,21,-0.0222,0.005365,101367092,1447271928,-0.0861,0.0882,2015/6/5,3031,272188000,0
2020/9/30,512330,1.1216,-0.0879,22,-0.0861,0.00432,85083408,1007086500,-0.0427,-0.0222,2015/6/5,3031,272188000,0
2020/10/30,512330,1.0738,-0.0426,16,-0.0427,0.00475,69859100,964117476,0.0102,-0.0861,2015/6/5,3031,272188000,0
2020/11/30,512330,1.087,0.0123,21,0.0102,0.009278,186980839,973964544,-0.046,-0.0427,2015/6/5,3031,272188000,0
2020/3/31,512360,1.0955,-0.0558,22,-0.0553,0.001493,3524575,117427448.2,0.0667,-0.0009,2018/4/25,3821,323321955,15749
2020/4/30,512360,1.1659,0.0643,21,0.0667,0.000662,1534918,125263100.6,-0.0034,-0.0553,2018/4/25,3821,323321955,15749
2020/5/29,512360,1.1675,0.0014,18,-0.0034,0.001091,1990860,124833749.8,0.0972,0.0667,2018/4/25,3821,323321955,15749
2020/6/30,512360,1.2764,0.0933,20,0.0972,0.002709,4840004,113994910.3,0.1677,-0.0034,2018/4/25,3821,323321955,15749
2020/7/31,512360,1.4903,0.1676,23,0.1677,0.007194,14285922,133113179,0.0389,0.0972,2018/4/25,3821,323321955,15749
2020/8/31,512360,1.5446,0.0364,21,0.0389,0.001724,3233771,138294765.8,-0.0517,0.1677,2018/4/25,3821,323321955,15749
2020/9/30,512360,1.471,-0.0476,22,-0.0517,0.000326,812600,166379749.5,0.0198,0.0389,2018/4/25,3821,323321955,15749
2020/10/30,512360,1.5007,0.0202,16,0.0198,0.00024,380261,169666542.9,0.0501,-0.0517,2018/4/25,3821,323321955,15749
2020/11/30,512360,1.5752,0.0496,21,0.0501,0.00041,756260,178166870.7,0.0668,0.0198,2018/4/25,3821,323321955,15749
2020/3/31,512390,1.016,-0.0317,22,-0.0278,0.000552,2225000,204707229,0.0759,-0.0234,2018/5/16,1469,201628000,53999.73
2020/4/30,512390,1.067,0.0502,21,0.0759,0.000244,590300,220236742.9,-0.0156,-0.0278,2018/5/16,1469,201628000,53999.73
2020/5/29,512390,1.079,0.0112,18,-0.0156,4.10E-05,131700,216808148.9,0.0735,0.0759,2018/5/16,1469,201628000,53999.73
2020/6/30,512390,1.1559,0.0713,20,0.0735,0.000139,477800,232741026.9,0.1464,-0.0156,2018/5/16,1469,201628000,53999.73
2020/7/31,512390,1.3268,0.1479,23,0.1464,0.00332,15524800,266825284.7,0.0635,0.0735,2018/5/16,1469,201628000,53999.73
2020/8/31,512390,1.4028,0.0573,21,0.0635,0.001148,5223300,283766572.6,-0.0505,0.1464,2018/5/16,1469,201628000,53999.73
2020/9/30,512390,1.3345,-0.0487,22,-0.0505,6.20E-05,289700,285479150.7,0.0157,0.0635,2018/5/16,1469,201628000,53999.73
2020/10/30,512390,1.3536,0.0143,16,0.0157,0.000155,430100,289966472.6,0.0464,-0.0505,2018/5/16,1469,201628000,53999.73
2020/11/30,512390,1.4088,0.0408,21,0.0464,6.10E-05,210100,303428438.6,0.0282,0.0157,2018/5/16,1469,201628000,53999.73
2020/3/31,512400,0.6309,-0.1047,22,-0.105,0.063603,1472091954,663836609,0.0317,-0.0235,2017/5/24,5967,447539000,112321.71
2020/4/30,512400,0.6496,0.0296,21,0.0317,0.041831,978190280,684877389,0.0338,-0.105,2017/5/24,5967,447539000,112321.71
2020/5/29,512400,0.6712,0.0333,18,0.0338,0.043991,945095009,708022247,0.052,0.0317,2017/5/24,5967,447539000,112321.71
2020/6/30,512400,0.7079,0.0547,20,0.052,0.038164,927410243,860247612,0.2133,0.0338,2017/5/24,5967,447539000,112321.71
2020/7/31,512400,0.8593,0.2139,23,0.2133,0.128321,12572977147,1043718501,-0.0023,0.052,2017/5/24,5967,447539000,112321.71
2020/8/31,512400,0.8539,-0.0063,21,-0.0023,0.086122,8018291666,1041288423,-0.1004,0.2133,2017/5/24,5967,447539000,112321.71
2020/9/30,512400,0.7714,-0.0966,22,-0.1004,0.03101,3018530256,3411319569,0.0208,-0.0023,2017/5/24,5967,447539000,112321.71
2020/10/30,512400,0.7884,0.022,16,0.0208,0.026555,1721858719,3482112193,0.2173,-0.1004,2017/5/24,5967,447539000,112321.71
2020/11/30,512400,0.9602,0.2179,21,0.2173,0.085304,7641252447,4238708362,0.0637,0.0208,2017/5/24,5967,447539000,112321.71
2020/3/31,512500,2.5421,-0.0751,22,-0.0815,0.045565,2143601595,5430967287,0.0679,0.0192,2015/3/30,18239,2134343230,130275
2020/4/30,512500,2.7018,0.0629,21,0.0679,0.036541,1655645163,5799458953,0.0085,-0.0815,2015/3/30,18239,2134343230,130275
2020/5/29,512500,2.7345,0.0122,18,0.0085,0.042055,1491570973,5848734001,0.0908,0.0679,2015/3/30,18239,2134343230,130275
2020/6/30,512500,2.9835,0.091,20,0.0908,0.051394,1671760620,4843445389,0.1263,0.0085,2015/3/30,18239,2134343230,130275
2020/7/31,512500,3.362,0.1268,23,0.1263,0.072209,2648006510,5454975095,0.0158,0.0908,2015/3/30,18239,2134343230,130275
2020/8/31,512500,3.4117,0.0148,21,0.0158,0.04415,1446350960,5541174761,-0.0701,0.1263,2015/3/30,18239,2134343230,130275
2020/9/30,512500,3.1715,-0.0704,22,-0.0701,0.046881,1580077876,4853403859,-0.0101,0.0158,2015/3/30,18239,2134343230,130275
2020/10/30,512500,3.1327,-0.0122,16,-0.0101,0.045664,1149140007,4804379578,0.0328,-0.0701,2015/3/30,18239,2134343230,130275
2020/11/30,512500,3.241,0.0346,21,0.0328,0.038909,1404745181,4962176484,0.0114,-0.0101,2015/3/30,18239,2134343230,130275
2020/3/31,512510,1.123,-0.0739,22,-0.0796,0.036474,483406539,675323806.9,0.066,0.0033,2015/4/11,10878,873771921,48140
2020/4/30,512510,1.195,0.0628,21,0.066,0.028514,352350781,719903612.2,0.01,-0.0796,2015/4/11,10878,873771921,48140
2020/5/29,512510,1.2128,0.0147,18,0.01,0.018194,179606125,727132769.8,0.0944,0.066,2015/4/11,10878,873771921,48140
2020/6/30,512510,1.3269,0.0922,20,0.0944,0.0376,320672165,563313767.1,0.1552,0.01,2015/4/11,10878,873771921,48140
2020/7/31,512510,1.5313,0.1513,23,0.1552,0.046958,352555922,650731876.3,0.0262,0.0944,2015/4/11,10878,873771921,48140
2020/8/31,512510,1.5679,0.0235,21,0.0262,0.026016,165230738,667789068.4,-0.0632,0.1552,2015/4/11,10878,873771921,48140
2020/9/30,512510,1.4648,-0.0647,22,-0.0632,0.027316,231026599,563958518.1,-0.0068,0.0262,2015/4/11,10878,873771921,48140
2020/10/30,512510,1.4495,-0.0103,16,-0.0068,0.022657,140085647,560114220.1,0.0336,-0.0632,2015/4/11,10878,873771921,48140
2020/11/30,512510,1.5051,0.0377,21,0.0336,0.026673,209726991,578951280.3,0.01,-0.0068,2015/4/11,10878,873771921,48140
2020/3/31,512520,1.0831,-0.0583,22,-0.0608,0.026872,121225025,221871018.3,0.0665,0.0026,2018/3/23,14430,1547024828,31566
2020/4/30,512520,1.1582,0.0693,21,0.0665,0.006529,26471358,236635078.7,0.0035,-0.0608,2018/3/23,14430,1547024828,31566
2020/5/29,512520,1.1619,0.0032,18,0.0035,0.008598,27400656,237455304.3,0.1019,0.0665,2018/3/23,14430,1547024828,31566
2020/6/30,512520,1.2756,0.0979,20,0.1019,0.012028,42593754,225923958.7,0.1693,0.0035,2018/3/23,14430,1547024828,31566
2020/7/31,512520,1.485,0.1642,23,0.1693,0.012664,63224503,264168139.9,0.0355,0.1019,2018/3/23,14430,1547024828,31566
2020/8/31,512520,1.5408,0.0376,21,0.0355,0.007958,44966197,273552128.7,-0.0511,0.1693,2018/3/23,14430,1547024828,31566
2020/9/30,512520,1.4703,-0.0458,22,-0.0511,0.005299,31600287,397368673.6,0.0232,0.0355,2018/3/23,14430,1547024828,31566
2020/10/30,512520,1.5024,0.0218,16,0.0232,0.0044,18661273,406584591,0.0493,-0.0511,2018/3/23,14430,1547024828,31566
2020/11/30,512520,1.5738,0.0475,21,0.0493,0.002787,15394919,426642764.2,0.061,0.0232,2018/3/23,14430,1547024828,31566
2020/3/31,512550,1.1611,-0.0494,22,-0.0522,0.026897,58525800,114829828.9,0.0672,-0.0208,2017/3/25,4830,401891569,14399
2020/4/30,512550,1.2379,0.0661,21,0.0672,0.019062,35588500,122544494.4,-0.0048,-0.0522,2017/3/25,4830,401891569,14399
2020/5/29,512550,1.2344,-0.0028,18,-0.0048,0.034159,46057000,121951058.5,0.0738,0.0672,2017/3/25,4830,401891569,14399
2020/6/30,512550,1.3216,0.0706,20,0.0738,0.027343,41510600,100499501.6,0.1254,-0.0048,2017/3/25,4830,401891569,14399
2020/7/31,512550,1.4918,0.1288,23,0.1254,0.051826,103591000,113099892.3,0.0376,0.0738,2017/3/25,4830,401891569,14399
2020/8/31,512550,1.547,0.037,21,0.0376,0.033592,48608200,117350626.5,-0.0265,0.1254,2017/3/25,4830,401891569,14399
2020/9/30,512550,1.504,-0.0278,22,-0.0265,0.019339,28040000,99188481.84,0.0326,0.0376,2017/3/25,4830,401891569,14399
2020/10/30,512550,1.5583,0.0361,16,0.0326,0.016253,18439200,102417874.3,0.0811,-0.0265,2017/3/25,4830,401891569,14399
2020/11/30,512550,1.6581,0.064,21,0.0811,0.032081,45074600,110722026.2,0.0548,0.0326,2017/3/25,4830,401891569,14399
2020/3/31,512560,0.8088,-0.0871,22,-0.0787,0.020415,8337588,15222066.72,0.0744,0.052,2017/6/6,3519,315562956,540
2020/4/30,512560,0.8768,0.0841,21,0.0744,0.023342,9589792,16354439.98,-0.0182,-0.0787,2017/6/6,3519,315562956,540
2020/5/29,512560,0.8712,-0.0064,18,-0.0182,0.037818,16040300,16057424.04,0.0405,0.0744,2017/6/6,3519,315562956,540
2020/6/30,512560,0.8968,0.0294,20,0.0405,0.04118,24348700,26607146.4,0.2833,-0.0182,2017/6/6,3519,315562956,540
2020/7/31,512560,1.1489,0.2811,23,0.2833,0.176951,576145792,34145837.88,0.0727,0.0405,2017/6/6,3519,315562956,540
2020/8/31,512560,1.2346,0.0746,21,0.0727,0.141953,407096492,36629171.54,-0.0315,0.2833,2017/6/6,3519,315562956,540
2020/9/30,512560,1.196,-0.0313,22,-0.0315,0.046954,145200700,168676195.2,-0.03,0.0727,2017/6/6,3519,315562956,540
2020/10/30,512560,1.1565,-0.033,16,-0.03,0.038559,84869000,163615909.3,0.0988,-0.0315,2017/6/6,3519,315562956,540
2020/11/30,512560,1.2732,0.1009,21,0.0988,0.059825,170310500,179780711.4,0.1439,-0.03,2017/6/6,3519,315562956,540
2020/3/31,512570,0.8823,-0.0598,22,-0.0667,0.037456,25385294,27140145.91,0.0261,-0.0053,2017/6/9,4904,352806068,0
2020/4/30,512570,0.903,0.0235,21,0.0261,0.011087,7172700,27848685.47,-0.042,-0.0667,2017/6/9,4904,352806068,0
2020/5/29,512570,0.8647,-0.0424,18,-0.042,0.015168,8684076,26678054.89,0.112,0.0261,2017/6/9,4904,352806068,0
2020/6/30,512570,0.9666,0.1178,20,0.112,0.030146,18573348,29666243.48,0.2253,-0.042,2017/6/9,4904,352806068,0
2020/7/31,512570,1.1833,0.2242,23,0.2253,0.132683,158096936,36351160.24,0.0229,0.112,2017/6/9,4904,352806068,0
2020/8/31,512570,1.2064,0.0195,21,0.0229,0.048563,52833506,37182924.08,-0.0273,0.2253,2017/6/9,4904,352806068,0
2020/9/30,512570,1.16,-0.0385,22,-0.0273,0.028823,31582648,58472323.83,-0.0443,0.0229,2017/6/9,4904,352806068,0
2020/10/30,512570,1.1099,-0.0432,16,-0.0443,0.017732,13563100,55882408.3,0.0651,-0.0273,2017/6/9,4904,352806068,0
2020/11/30,512570,1.1914,0.0734,21,0.0651,0.028226,27743700,59518251.26,0.0017,-0.0443,2017/6/9,4904,352806068,0
2020/3/31,512580,0.7378,-0.1074,22,-0.1098,0.007619,374168736,1647416481,0.0583,0.0097,2016/12/15,6666,678871654,0
2020/4/30,512580,0.7776,0.0539,21,0.0583,0.003114,143172100,1743404162,-0.0115,-0.1098,2016/12/15,6666,678871654,0
2020/5/29,512580,0.7733,-0.0055,18,-0.0115,0.002886,112734400,1723313717,0.1049,0.0583,2016/12/15,6666,678871654,0
2020/6/30,512580,0.8523,0.1022,20,0.1049,0.004022,166252568,1762870921,0.1512,-0.0115,2016/12/15,6666,678871654,0
2020/7/31,512580,0.9825,-1,23,0.1512,0.010511,487302387,2029471564,0.0132,0.1049,2016/12/15,6666,678871654,0
2020/8/31,512580,0.9971,0,21,0.0132,0.006965,283224867,2056338296,-0.006,0.1512,2016/12/15,6666,678871654,0
2020/9/30,512580,0.9892,-0.0079,22,-0.006,0.004913,203514262,1862357866,0.0384,0.0132,2016/12/15,6666,678871654,0
2020/10/30,512580,1.03,0.0412,16,0.0384,0.00716,212433647,1933914589,0.0409,-0.006,2016/12/15,6666,678871654,0
2020/11/30,512580,1.0698,0.0386,21,0.0409,0.006442,241993500,2013003598,0.1553,0.0384,2016/12/15,6666,678871654,0
2020/3/31,512590,0.9973,-0.0427,22,-0.0423,0.012715,33429200,119025430.2,0.0402,-0.0142,2019/1/7,1724,349502545,899
2020/4/30,512590,1.0366,0.0394,21,0.0402,0.051663,156776200,123805568,0.0077,-0.0423,2019/1/7,1724,349502545,899
2020/5/29,512590,1.0446,0.0077,18,0.0077,0.066402,233672200,124761595.5,0.0795,0.0402,2019/1/7,1724,349502545,899
2020/6/30,512590,1.1291,0.0809,20,0.0795,0.047789,162007900,191030381.4,0.1934,0.0077,2019/1/7,1724,349502545,899
2020/7/31,512590,1.3477,0.1936,23,0.1934,0.087094,201323700,227982132.2,0.0312,0.0795,2019/1/7,1724,349502545,899
2020/8/31,512590,1.3837,0.0267,21,0.0312,0.072661,159460400,235101276.8,-0.0541,0.1934,2019/1/7,1724,349502545,899
2020/9/30,512590,1.3124,-0.0515,22,-0.0541,0.033769,71693500,126612518.5,0.0191,0.0312,2019/1/7,1724,349502545,899
2020/10/30,512590,1.3355,0.0176,16,0.0191,0.027028,40435500,129025104.6,0.0486,-0.0541,2019/1/7,1724,349502545,899
2020/11/30,512590,1.4015,0.0494,21,0.0486,0.045725,92665900,135297828.5,-0.0378,0.0191,2019/1/7,1724,349502545,899
2020/3/31,512600,3.0116,0.0437,22,0.0403,0.076995,10080634,17954842.81,0.0607,0.0076,2014/5/16,2287,236945556,5668
2020/4/30,512600,3.1926,0.0601,21,0.0607,0.038255,7994304,19043916.8,0.0213,0.0403,2014/5/16,2287,236945556,5668
2020/5/29,512600,3.2922,0.0312,18,0.0213,0.01165,3030300,19448600.03,0.1059,0.0607,2014/5/16,2287,236945556,5668
2020/6/30,512600,3.6194,0.0994,20,0.1059,0.015207,4243110,50419723.54,0.1904,0.0213,2014/5/16,2287,236945556,5668
2020/7/31,512600,4.3019,0.1886,23,0.1904,0.038813,23389990,60018165.65,0.102,0.1059,2014/5/16,2287,236945556,5668
2020/8/31,512600,4.7286,0.0992,21,0.102,0.030423,19135526,66142752.98,-0.1019,0.1904,2014/5/16,2287,236945556,5668
2020/9/30,512600,4.2624,-0.0986,22,-0.1019,0.025927,17797200,132854811.8,0.0449,0.102,2014/5/16,2287,236945556,5668
2020/10/30,512600,4.4444,0.0427,16,0.0449,0.019825,9579956,138814245.6,0.0211,-0.1019,2014/5/16,2287,236945556,5668
2020/11/30,512600,4.525,0.0181,21,0.0211,0.016214,10624126,141747160.6,0.1477,0.0449,2014/5/16,2287,236945556,5668
2020/3/31,512610,1.5798,0.0039,22,-0.0013,0.054224,10904168,14487846.25,0.0612,0.0108,2014/5/16,5877,459636968,3629
2020/4/30,512610,1.6899,0.0697,21,0.0612,0.019891,3191500,15374484.15,0.0333,-0.0013,2014/5/16,5877,459636968,3629
2020/5/29,512610,1.7509,0.0361,18,0.0333,0.010636,1367100,15886357.59,0.1697,0.0612,2014/5/16,5877,459636968,3629
2020/6/30,512610,2.0423,0.1664,20,0.1697,0.045689,6981756,15533333.7,0.1559,0.0333,2014/5/16,5877,459636968,3629
2020/7/31,512610,2.346,0.1487,23,0.1559,0.096707,19218956,17955402.95,-0.0221,0.1697,2014/5/16,5877,459636968,3629
2020/8/31,512610,2.2948,-0.0218,21,-0.0221,0.038508,6987334,17558091.91,-0.0909,0.1559,2014/5/16,5877,459636968,3629
2020/9/30,512610,2.0896,-0.0894,22,-0.0909,0.015986,2863020,17005707.13,0.0153,-0.0221,2014/5/16,5877,459636968,3629
2020/10/30,512610,2.1332,0.0209,16,0.0153,0.015072,1963100,17266206.24,-0.0721,-0.0909,2014/5/16,5877,459636968,3629
2020/11/30,512610,1.9813,-0.0712,21,-0.0721,0.011348,1940000,16020694.9,0.1072,0.0153,2014/5/16,5877,459636968,3629
2020/3/31,512640,1.7812,-0.0674,22,-0.061,0.00342,2651608,64032689.86,0.022,-0.0392,2014/5/16,2061,239228332,12554
2020/4/30,512640,1.8587,0.0435,21,0.022,0.001877,1330100,65442325.3,-0.0172,-0.061,2014/5/16,2061,239228332,12554
2020/5/29,512640,1.7958,-0.0338,18,-0.0172,0.000437,250818,64314616.95,0.0225,0.022,2014/5/16,2061,239228332,12554
2020/6/30,512640,1.8645,0.0383,20,0.0225,0.002244,1424266,59228493.28,0.1024,-0.0172,2014/5/16,2061,239228332,12554
2020/7/31,512640,2.0631,0.1065,23,0.1024,0.035952,49398856,65291002.5,0.0442,0.0225,2014/5/16,2061,239228332,12554
2020/8/31,512640,2.1435,0.039,21,0.0442,0.011342,13276588,68179423.13,-0.0321,0.1024,2014/5/16,2061,239228332,12554
2020/9/30,512640,2.0834,-0.028,22,-0.0321,0.003312,3587896,102371802,0.0034,0.0442,2014/5/16,2061,239228332,12554
2020/10/30,512640,2.0839,0.0002,16,0.0034,0.005469,4134080,102716488.2,0.0911,-0.0321,2014/5/16,2061,239228332,12554
2020/11/30,512640,2.263,0.0859,21,0.0911,0.00819,6663200,112072256.5,-0.0277,0.0034,2014/5/16,2061,239228332,12554
2020/3/31,512660,0.7487,-0.0895,22,-0.0877,0.051919,2630630228,1725006916,0.0881,0.0392,2016/6/15,7002,589079675,320
2020/4/30,512660,0.8133,0.0863,21,0.0881,0.05455,2745953983,1877010196,-0.0061,-0.0877,2016/6/15,7002,589079675,320
2020/5/29,512660,0.809,-0.0053,18,-0.0061,0.055295,2388840369,1865494796,0.0309,0.0881,2016/6/15,7002,589079675,320
2020/6/30,512660,0.8342,0.0311,20,0.0309,0.055796,2951699245,2208641796,0.2922,-0.0061,2016/6/15,7002,589079675,320
2020/7/31,512660,1.0795,0.2941,23,0.2922,0.150132,21315871918,2854041315,0.063,0.0309,2016/6/15,7002,589079675,320
2020/8/31,512660,1.1435,0.0593,21,0.063,0.16547,21419438404,3033906754,-0.0497,0.2922,2016/6/15,7002,589079675,320
2020/9/30,512660,1.0869,-0.0495,22,-0.0497,0.055963,8207129356,7266027195,-0.0486,0.063,2016/6/15,7002,589079675,320
2020/10/30,512660,1.0354,-0.0474,16,-0.0486,0.049734,5788348862,6912724955,0.0878,-0.0497,2016/6/15,7002,589079675,320
2020/11/30,512660,1.1265,0.088,21,0.0878,0.073431,11192405298,7519338234,0.1418,-0.0486,2016/6/15,7002,589079675,320
2020/3/31,512680,0.7607,-0.0879,22,-0.0863,0.006391,51757900,280515166.7,0.0892,0.0464,2016/7/21,14494,888929660,480
2020/4/30,512680,0.8269,0.087,21,0.0892,0.006043,49256520,305548016.2,-0.012,-0.0863,2016/7/21,14494,888929660,480
2020/5/29,512680,0.8219,-0.006,18,-0.012,0.005623,45031047,301866714.8,0.0341,0.0892,2016/7/21,14494,888929660,480
2020/6/30,512680,0.8499,0.0341,20,0.0341,0.006184,59485947,407828758.7,0.2983,-0.012,2016/7/21,14494,888929660,480
2020/7/31,512680,1.0998,-1,23,0.2983,0.013161,588008510,529504084.1,0.059,0.0341,2016/7/21,14494,888929660,480
2020/8/31,512680,1.1649,0,21,0.059,0.01138,697853102,560764543.2,-0.0506,0.2983,2016/7/21,14494,888929660,480
2020/9/30,512680,1.1073,-0.0494,22,-0.0506,0.007861,500612000,3204244865,-0.0443,0.059,2016/7/21,14494,888929660,480
2020/10/30,512680,1.0564,-0.046,16,-0.0443,0.01083,473857204,3062412888,0.0888,-0.0506,2016/7/21,14494,888929660,480
2020/11/30,512680,1.1497,0.0883,21,0.0888,0.010133,522624000,3334498721,0.1345,-0.0443,2016/7/21,14494,888929660,480
2020/3/31,512700,0.9769,-0.0499,22,-0.1398,0.015987,93339400,259542618,0.046,-0.0453,2017/5/17,2908,343781000,90810.68
2020/4/30,512700,1.0225,0.0423,21,0.046,0.011455,65088400,271484763,-0.0186,-0.1398,2017/5/17,2908,343781000,90810.68
2020/5/29,512700,1.0048,-0.0158,18,-0.0186,0.006932,39325400,266442524,0.006,0.046,2017/5/17,2908,343781000,90810.68
2020/6/30,512700,1.0085,0.0033,20,0.006,0.006967,46843300,339542810,0.0604,-0.0186,2017/5/17,2908,343781000,90810.68
2020/7/31,512700,1.0687,0.0543,23,0.0604,0.038136,338901600,360049851,0.0467,0.006,2017/5/17,2908,343781000,90810.68
2020/8/31,512700,1.1232,0.0466,21,0.0467,0.010242,201332600,376858901,-0.033,0.0604,2017/5/17,2908,343781000,90810.68
2020/9/30,512700,1.084,-0.032,22,-0.033,0.003805,89118900,1154005804,0.0406,0.0467,2017/5/17,2908,343781000,90810.68
2020/10/30,512700,1.1282,0.0373,16,0.0406,0.005908,97697400,1200847368,0.0984,-0.033,2017/5/17,2908,343781000,90810.68
2020/11/30,512700,1.2305,0.0833,21,0.0984,0.008195,183116300,1319015859,-0.0371,0.0406,2017/5/17,2908,343781000,90810.68
2020/3/31,512770,1.2257,-0.0792,22,-0.0838,0.010139,43668100,239619773.7,0.1119,0.0553,2018/4/28,2045,262761190,50269.36
2020/4/30,512770,1.3644,0.1132,21,0.1119,0.009171,37703800,266439960.8,0.0051,-0.0838,2018/4/28,2045,262761190,50269.36
2020/5/29,512770,1.3694,0.0037,18,0.0051,0.005785,20592400,267810335.4,0.1747,0.1119,2018/4/28,2045,262761190,50269.36
2020/6/30,512770,1.6066,0.1732,20,0.1747,0.005038,20531800,327454836.9,0.1599,0.0051,2018/4/28,2045,262761190,50269.36
2020/7/31,512770,1.8645,0.1605,23,0.1599,0.019603,96831000,379823158.7,-0.0032,0.1747,2018/4/28,2045,262761190,50269.36
2020/8/31,512770,1.8579,-0.0035,21,-0.0032,0.013754,60009100,378600552,-0.0414,0.1599,2018/4/28,2045,262761190,50269.36
2020/9/30,512770,1.781,-0.0414,22,-0.0414,0.012485,56244700,364691432.2,0.023,-0.0032,2018/4/28,2045,262761190,50269.36
2020/10/30,512770,1.8277,0.0262,16,0.023,0.009826,33763600,373086911.6,0.0038,-0.0414,2018/4/28,2045,262761190,50269.36
2020/11/30,512770,1.8306,0.0016,21,0.0038,0.009916,43264900,374520286.1,0.1646,0.023,2018/4/28,2045,262761190,50269.36
2020/3/31,512780,0.76,-0.0249,22,-0.0194,0.045986,98727020,73970576.85,-0.0013,-0.0115,2018/3/31,3212,287586513,0
2020/4/30,512780,0.7556,-0.0058,21,-0.0013,0.005792,10835235,73872990.34,-0.041,-0.0194,2018/3/31,3212,287586513,0
2020/5/29,512780,0.7295,-0.0345,18,-0.041,0.003149,4936508,70847808.44,0.0262,-0.0013,2018/3/31,3212,287586513,0
2020/6/30,512780,0.7514,0.03,20,0.0262,0.004836,7793820,60036952.19,0.1315,-0.041,2018/3/31,3212,287586513,0
2020/7/31,512780,0.8515,-1,23,0.1315,0.010484,17744490,67934430.46,0.07,0.0262,2018/3/31,3212,287586513,0
2020/8/31,512780,0.9007,0,21,0.07,0.005935,7800665,72689034.73,-0.0399,0.1315,2018/3/31,3212,287586513,0
2020/9/30,512780,0.8415,-0.0657,22,-0.0399,0.005639,7329610,51168920.26,-0.03,0.07,2018/3/31,3212,287586513,0
2020/10/30,512780,0.826,-0.0184,16,-0.03,0.001076,1017030,49632670.92,0.0393,-0.0399,2018/3/31,3212,287586513,0
2020/11/30,512780,0.8819,0.0677,21,0.0393,0.002429,2937440,51582525.85,-0.008,-0.03,2018/3/31,3212,287586513,0
2020/3/31,512800,0.9665,-0.0527,22,-0.0538,0.057398,4048347223,3100143935,0.0424,-0.0581,2017/5/22,3770,531136960,2993
2020/4/30,512800,1.007,0.0419,21,0.0424,0.031316,1903380140,3231587473,-0.0188,-0.0538,2017/5/22,3770,531136960,2993
2020/5/29,512800,0.9879,-0.019,18,-0.0188,0.026544,1414219617,3170674614,0.001,0.0424,2017/5/22,3770,531136960,2993
2020/6/30,512800,0.9889,0.001,20,0.001,0.038785,2847525691,3634230553,0.0485,-0.0188,2017/5/22,3770,531136960,2993
2020/7/31,512800,1.0361,0.0477,23,0.0485,0.104461,15374556363,3810435671,0.0443,0.001,2017/5/22,3770,531136960,2993
2020/8/31,512800,1.084,0.0462,21,0.0443,0.068009,9134934742,3979298909,-0.0397,0.0485,2017/5/22,3770,531136960,2993
2020/9/30,512800,1.0422,-0.0386,22,-0.0397,0.030426,4409321365,6857316791,0.0384,0.0443,2017/5/22,3770,531136960,2993
2020/10/30,512800,1.0833,0.0394,16,0.0384,0.053998,5593933707,7120806389,0.0907,-0.0397,2017/5/22,3770,531136960,2993
2020/11/30,512800,1.1786,0.088,21,0.0907,0.050803,7108292028,7766355905,-0.0288,0.0384,2017/5/22,3770,531136960,2993
